0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1859.0,0.0,0.5,1.0,3.0,0.0,22.0,0.7,164.0,1.0,7.0,1004.0,1654.0,1067.0,17.0,1.0,10.0,1.0,0.0,0.0,1.0
1757.0,0.0,0.5,0.0,8.0,0.0,49.0,0.5,180.0,6.0,14.0,265.0,713.0,2056.0,7.0,5.0,4.0,0.0,0.0,0.0,1.0
574.0,1.0,3.0,0.0,1.0,1.0,30.0,0.9,126.0,2.0,3.0,94.0,1334.0,1167.0,5.0,3.0,19.0,1.0,0.0,0.0,0.0
1028.0,1.0,2.8,0.0,1.0,1.0,30.0,0.1,193.0,1.0,10.0,1801.0,1923.0,1424.0,18.0,4.0,13.0,1.0,0.0,1.0,1.0
1372.0,1.0,2.7,0.0,7.0,0.0,34.0,0.4,193.0,4.0,17.0,687.0,937.0,725.0,11.0,3.0,20.0,1.0,0.0,0.0,0.0
1134.0,1.0,0.9,0.0,2.0,1.0,13.0,0.4,92.0,4.0,19.0,18.0,903.0,3632.0,17.0,8.0,19.0,1.0,1.0,0.0,3.0
1210.0,1.0,1.6,1.0,9.0,0.0,57.0,0.5,111.0,4.0,20.0,329.0,1039.0,1886.0,16.0,0.0,17.0,1.0,0.0,1.0,1.0
885.0,0.0,2.3,1.0,0.0,1.0,15.0,0.4,103.0,7.0,0.0,769.0,802.0,1410.0,16.0,10.0,5.0,1.0,1.0,1.0,0.0
1451.0,1.0,0.5,0.0,5.0,1.0,57.0,0.6,181.0,8.0,12.0,812.0,1456.0,3038.0,15.0,7.0,18.0,1.0,0.0,1.0,3.0
946.0,1.0,1.4,0.0,9.0,0.0,26.0,0.1,186.0,6.0,10.0,273.0,891.0,1637.0,7.0,3.0,6.0,1.0,0.0,1.0,0.0
1727.0,1.0,2.1,1.0,10.0,0.0,57.0,0.3,158.0,6.0,18.0,376.0,1288.0,512.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0
718.0,0.0,0.7,1.0,0.0,1.0,21.0,0.8,88.0,1.0,7.0,518.0,830.0,1754.0,17.0,11.0,9.0,1.0,0.0,1.0,1.0
1808.0,1.0,0.5,1.0,1.0,0.0,31.0,0.5,92.0,2.0,16.0,714.0,1208.0,2736.0,9.0,1.0,8.0,0.0,0.0,1.0,3.0
538.0,0.0,0.8,0.0,12.0,1.0,2.0,0.8,177.0,7.0,13.0,235.0,662.0,417.0,8.0,4.0,9.0,1.0,0.0,1.0,0.0
1347.0,0.0,0.9,1.0,8.0,1.0,53.0,0.8,108.0,6.0,15.0,961.0,1008.0,3836.0,15.0,3.0,14.0,1.0,0.0,1.0,3.0
668.0,0.0,2.9,1.0,7.0,0.0,30.0,0.2,195.0,8.0,12.0,522.0,1056.0,2399.0,10.0,5.0,7.0,1.0,1.0,1.0,1.0
1638.0,0.0,1.0,0.0,6.0,0.0,2.0,0.2,189.0,1.0,11.0,440.0,563.0,2299.0,19.0,9.0,9.0,1.0,1.0,1.0,2.0
1678.0,0.0,2.1,0.0,3.0,1.0,64.0,0.9,134.0,3.0,11.0,436.0,536.0,278.0,19.0,0.0,10.0,1.0,1.0,0.0,0.0
1807.0,0.0,0.8,1.0,0.0,1.0,38.0,0.2,97.0,8.0,0.0,1332.0,1814.0,1069.0,7.0,6.0,7.0,1.0,0.0,0.0,1.0
610.0,1.0,1.6,1.0,9.0,0.0,52.0,0.4,90.0,4.0,19.0,1039.0,1273.0,3472.0,10.0,4.0,12.0,1.0,1.0,1.0,3.0
1264.0,0.0,2.9,1.0,2.0,1.0,34.0,0.2,171.0,3.0,3.0,562.0,849.0,419.0,7.0,4.0,3.0,1.0,1.0,1.0,0.0
618.0,0.0,0.6,0.0,8.0,0.0,16.0,0.2,143.0,1.0,14.0,1105.0,1602.0,2262.0,16.0,15.0,4.0,0.0,1.0,0.0,2.0
1442.0,0.0,2.2,0.0,0.0,1.0,56.0,0.7,145.0,5.0,3.0,1626.0,1668.0,1513.0,11.0,8.0,7.0,1.0,1.0,0.0,2.0
1122.0,0.0,0.5,0.0,0.0,1.0,40.0,0.3,156.0,7.0,14.0,675.0,1163.0,1456.0,9.0,3.0,20.0,1.0,1.0,0.0,1.0
1010.0,1.0,2.0,1.0,2.0,1.0,8.0,0.9,139.0,5.0,3.0,547.0,957.0,2625.0,15.0,11.0,12.0,1.0,1.0,0.0,2.0
682.0,1.0,0.5,0.0,4.0,0.0,19.0,1.0,121.0,4.0,11.0,902.0,1064.0,2337.0,11.0,1.0,18.0,0.0,1.0,1.0,1.0
1186.0,1.0,0.5,1.0,2.0,0.0,21.0,0.4,160.0,8.0,4.0,68.0,584.0,2361.0,17.0,8.0,7.0,1.0,0.0,0.0,1.0
1554.0,0.0,2.7,1.0,3.0,1.0,47.0,0.7,185.0,5.0,12.0,319.0,1367.0,509.0,12.0,3.0,19.0,1.0,0.0,0.0,0.0
1073.0,1.0,0.5,1.0,0.0,0.0,51.0,0.5,145.0,7.0,0.0,690.0,804.0,2908.0,6.0,0.0,18.0,0.0,1.0,0.0,2.0
1179.0,1.0,0.5,0.0,7.0,1.0,32.0,0.3,182.0,2.0,12.0,85.0,1451.0,340.0,16.0,5.0,16.0,1.0,0.0,0.0,0.0
1933.0,0.0,2.8,1.0,1.0,0.0,16.0,0.5,154.0,3.0,9.0,229.0,1473.0,838.0,14.0,2.0,18.0,0.0,1.0,0.0,0.0
1614.0,0.0,1.9,0.0,8.0,1.0,55.0,0.3,188.0,3.0,17.0,860.0,1330.0,3914.0,17.0,13.0,13.0,1.0,0.0,0.0,3.0
1428.0,1.0,1.6,0.0,0.0,0.0,7.0,0.1,153.0,4.0,2.0,584.0,983.0,1808.0,12.0,8.0,13.0,0.0,1.0,0.0,1.0
511.0,0.0,0.7,1.0,1.0,1.0,52.0,0.7,180.0,2.0,10.0,24.0,759.0,3865.0,8.0,3.0,7.0,1.0,0.0,1.0,2.0
1370.0,0.0,1.4,0.0,5.0,1.0,6.0,0.2,158.0,6.0,8.0,1392.0,1783.0,3703.0,13.0,10.0,11.0,1.0,1.0,0.0,3.0
1602.0,0.0,1.6,1.0,0.0,1.0,35.0,0.1,99.0,7.0,7.0,1325.0,1800.0,1829.0,18.0,17.0,13.0,1.0,0.0,0.0,2.0
1021.0,1.0,0.5,1.0,0.0,1.0,53.0,0.7,136.0,3.0,6.0,905.0,1988.0,2631.0,17.0,3.0,7.0,1.0,1.0,0.0,2.0
829.0,0.0,0.5,0.0,0.0,0.0,56.0,0.6,129.0,7.0,1.0,91.0,1916.0,820.0,12.0,6.0,11.0,1.0,0.0,1.0,0.0
1714.0,0.0,0.5,1.0,7.0,0.0,31.0,0.4,120.0,2.0,10.0,287.0,627.0,3707.0,5.0,1.0,19.0,0.0,0.0,1.0,3.0
1310.0,1.0,1.1,1.0,13.0,0.0,7.0,1.0,194.0,5.0,14.0,117.0,513.0,3182.0,8.0,4.0,5.0,1.0,1.0,0.0,2.0
1237.0,0.0,0.5,0.0,2.0,0.0,27.0,0.1,87.0,8.0,5.0,274.0,603.0,2454.0,14.0,0.0,8.0,1.0,1.0,1.0,2.0
864.0,0.0,1.7,0.0,3.0,1.0,35.0,0.3,103.0,3.0,7.0,663.0,1805.0,1904.0,12.0,8.0,13.0,1.0,1.0,1.0,1.0
853.0,1.0,2.0,0.0,10.0,1.0,3.0,0.6,200.0,2.0,16.0,674.0,740.0,3701.0,15.0,8.0,8.0,1.0,1.0,0.0,3.0
1254.0,1.0,2.3,0.0,0.0,1.0,44.0,0.2,149.0,1.0,10.0,204.0,1021.0,3011.0,7.0,4.0,12.0,1.0,1.0,0.0,2.0
1510.0,1.0,0.9,1.0,2.0,0.0,45.0,0.9,180.0,5.0,3.0,708.0,1752.0,3484.0,9.0,6.0,11.0,0.0,1.0,1.0,3.0
1187.0,1.0,2.2,0.0,0.0,1.0,46.0,0.4,145.0,2.0,9.0,1173.0,1814.0,3917.0,13.0,11.0,8.0,1.0,0.0,1.0,3.0
864.0,0.0,2.5,0.0,10.0,1.0,24.0,0.7,148.0,4.0,15.0,1362.0,1378.0,3964.0,13.0,8.0,12.0,1.0,1.0,0.0,3.0
1142.0,1.0,1.4,1.0,6.0,0.0,6.0,0.7,190.0,8.0,8.0,534.0,855.0,663.0,12.0,4.0,5.0,0.0,1.0,1.0,0.0
1144.0,1.0,1.5,1.0,0.0,0.0,21.0,0.4,189.0,1.0,11.0,159.0,724.0,3252.0,16.0,0.0,8.0,0.0,0.0,0.0,2.0
807.0,0.0,0.5,0.0,9.0,0.0,8.0,0.3,158.0,5.0,20.0,667.0,697.0,1284.0,17.0,13.0,2.0,0.0,1.0,1.0,0.0
1504.0,0.0,2.3,1.0,1.0,0.0,64.0,0.9,182.0,1.0,2.0,19.0,1923.0,3059.0,6.0,5.0,10.0,0.0,1.0,0.0,3.0
863.0,0.0,1.6,1.0,5.0,1.0,6.0,0.7,133.0,4.0,13.0,717.0,1799.0,520.0,10.0,2.0,18.0,1.0,0.0,1.0,0.0
1321.0,1.0,1.3,0.0,0.0,1.0,63.0,0.4,109.0,8.0,9.0,817.0,941.0,1464.0,7.0,6.0,16.0,1.0,1.0,1.0,1.0
1715.0,0.0,2.6,1.0,9.0,1.0,15.0,0.6,120.0,6.0,20.0,114.0,1849.0,1249.0,16.0,2.0,4.0,1.0,1.0,0.0,1.0
1512.0,1.0,1.7,0.0,12.0,0.0,6.0,0.7,162.0,7.0,17.0,205.0,884.0,2335.0,15.0,7.0,7.0,1.0,1.0,1.0,2.0
1876.0,0.0,2.8,1.0,3.0,1.0,56.0,0.4,182.0,3.0,4.0,235.0,585.0,3021.0,12.0,2.0,18.0,1.0,0.0,0.0,2.0
1672.0,1.0,0.5,1.0,13.0,1.0,32.0,0.7,174.0,1.0,20.0,1281.0,1896.0,1267.0,17.0,4.0,20.0,1.0,1.0,0.0,1.0
825.0,1.0,0.5,1.0,7.0,0.0,52.0,0.9,130.0,3.0,10.0,597.0,863.0,3534.0,10.0,4.0,6.0,0.0,1.0,0.0,3.0
1918.0,0.0,2.8,0.0,1.0,0.0,22.0,0.3,139.0,1.0,5.0,381.0,1203.0,1369.0,9.0,6.0,6.0,0.0,1.0,1.0,1.0
1991.0,1.0,2.7,0.0,5.0,1.0,64.0,0.9,145.0,2.0,13.0,1058.0,1325.0,1733.0,5.0,3.0,8.0,1.0,1.0,0.0,2.0
578.0,1.0,2.6,1.0,2.0,1.0,57.0,0.2,162.0,8.0,8.0,1025.0,1433.0,1270.0,15.0,3.0,5.0,1.0,0.0,1.0,0.0
1129.0,1.0,2.8,1.0,0.0,0.0,49.0,0.5,185.0,2.0,2.0,1070.0,1079.0,1857.0,8.0,4.0,5.0,1.0,1.0,1.0,1.0
1664.0,1.0,2.9,1.0,9.0,1.0,15.0,0.5,177.0,7.0,19.0,1178.0,1929.0,1968.0,12.0,7.0,9.0,1.0,0.0,0.0,2.0
1263.0,1.0,1.4,1.0,1.0,1.0,32.0,0.4,103.0,2.0,2.0,409.0,644.0,3372.0,18.0,13.0,10.0,1.0,1.0,0.0,3.0
740.0,0.0,1.8,0.0,1.0,0.0,12.0,0.2,123.0,1.0,11.0,935.0,1147.0,1105.0,7.0,6.0,19.0,0.0,1.0,1.0,0.0
1438.0,0.0,2.2,0.0,0.0,1.0,32.0,0.6,176.0,7.0,6.0,683.0,1663.0,869.0,19.0,13.0,9.0,1.0,1.0,1.0,0.0
1708.0,0.0,0.8,0.0,8.0,1.0,14.0,0.9,197.0,4.0,16.0,263.0,1345.0,1247.0,19.0,16.0,16.0,1.0,0.0,0.0,1.0
1938.0,1.0,0.5,1.0,5.0,0.0,44.0,0.5,121.0,2.0,9.0,1299.0,1935.0,3497.0,18.0,10.0,18.0,0.0,1.0,0.0,3.0
928.0,1.0,0.5,1.0,11.0,0.0,56.0,0.7,80.0,8.0,13.0,221.0,1243.0,666.0,19.0,10.0,5.0,0.0,1.0,0.0,0.0
1654.0,1.0,1.5,1.0,0.0,1.0,43.0,0.3,109.0,2.0,0.0,546.0,629.0,3112.0,12.0,5.0,10.0,1.0,1.0,0.0,3.0
649.0,1.0,1.4,0.0,4.0,1.0,19.0,0.8,190.0,7.0,12.0,344.0,1551.0,739.0,18.0,1.0,2.0,1.0,1.0,0.0,0.0
1159.0,0.0,1.5,0.0,3.0,0.0,36.0,0.4,104.0,4.0,8.0,717.0,1206.0,2115.0,8.0,7.0,18.0,0.0,0.0,0.0,2.0
1811.0,1.0,2.5,0.0,4.0,1.0,5.0,0.6,98.0,4.0,16.0,447.0,568.0,2700.0,13.0,7.0,8.0,1.0,1.0,1.0,2.0
955.0,0.0,0.5,1.0,4.0,0.0,43.0,0.9,143.0,5.0,8.0,1248.0,1511.0,1432.0,12.0,9.0,9.0,1.0,1.0,1.0,1.0
809.0,0.0,0.8,0.0,10.0,0.0,21.0,0.9,91.0,7.0,19.0,1453.0,1726.0,1274.0,18.0,7.0,3.0,0.0,0.0,0.0,1.0
594.0,1.0,2.6,0.0,1.0,0.0,27.0,0.1,196.0,5.0,2.0,407.0,528.0,708.0,17.0,5.0,17.0,0.0,1.0,1.0,0.0
1673.0,1.0,1.6,0.0,2.0,0.0,42.0,0.5,182.0,5.0,6.0,214.0,679.0,3094.0,12.0,4.0,20.0,0.0,0.0,0.0,2.0
1290.0,0.0,0.5,0.0,0.0,0.0,3.0,0.1,143.0,6.0,4.0,600.0,1109.0,1214.0,9.0,8.0,15.0,0.0,1.0,1.0,1.0
1232.0,0.0,2.9,1.0,1.0,1.0,24.0,0.3,169.0,5.0,17.0,361.0,809.0,1257.0,16.0,10.0,16.0,1.0,0.0,0.0,0.0
1840.0,0.0,0.5,1.0,12.0,0.0,34.0,0.7,142.0,1.0,16.0,311.0,1545.0,1078.0,8.0,0.0,10.0,0.0,0.0,0.0,1.0
1692.0,0.0,2.1,0.0,4.0,1.0,2.0,0.9,106.0,1.0,17.0,1899.0,1904.0,3779.0,9.0,3.0,7.0,1.0,1.0,1.0,3.0
508.0,0.0,0.8,0.0,7.0,1.0,42.0,0.3,94.0,1.0,8.0,39.0,557.0,663.0,13.0,12.0,7.0,1.0,0.0,0.0,0.0
977.0,1.0,2.8,1.0,2.0,0.0,35.0,0.6,165.0,2.0,15.0,1502.0,1862.0,3714.0,19.0,3.0,10.0,0.0,1.0,1.0,3.0
777.0,1.0,2.6,0.0,3.0,0.0,30.0,0.9,148.0,5.0,17.0,189.0,1143.0,3886.0,14.0,10.0,7.0,1.0,0.0,0.0,3.0
1277.0,0.0,3.0,0.0,0.0,1.0,41.0,0.3,200.0,4.0,3.0,902.0,1090.0,429.0,9.0,4.0,14.0,1.0,1.0,1.0,0.0
1210.0,0.0,0.5,0.0,0.0,0.0,63.0,0.1,93.0,5.0,0.0,1177.0,1462.0,2394.0,17.0,9.0,7.0,0.0,0.0,0.0,2.0
1015.0,1.0,0.8,0.0,5.0,0.0,12.0,0.5,102.0,3.0,14.0,335.0,679.0,2293.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0
659.0,0.0,2.2,0.0,0.0,1.0,24.0,0.7,151.0,8.0,2.0,924.0,1877.0,3925.0,8.0,1.0,10.0,1.0,1.0,1.0,3.0
596.0,0.0,1.4,0.0,8.0,0.0,46.0,0.6,165.0,1.0,18.0,953.0,984.0,2505.0,15.0,4.0,15.0,1.0,1.0,0.0,1.0
983.0,0.0,0.6,1.0,0.0,1.0,45.0,0.1,130.0,4.0,11.0,948.0,1205.0,2052.0,5.0,3.0,6.0,1.0,0.0,1.0,1.0
1369.0,1.0,1.8,1.0,6.0,0.0,34.0,0.5,162.0,1.0,7.0,553.0,727.0,3856.0,18.0,4.0,18.0,0.0,1.0,1.0,3.0
1689.0,1.0,0.5,0.0,11.0,0.0,9.0,0.5,150.0,5.0,15.0,467.0,675.0,2637.0,8.0,4.0,3.0,1.0,0.0,0.0,2.0
1195.0,0.0,2.0,1.0,1.0,1.0,23.0,0.1,82.0,4.0,9.0,163.0,1100.0,980.0,13.0,9.0,17.0,1.0,0.0,0.0,0.0
1557.0,0.0,2.8,1.0,16.0,0.0,2.0,0.1,123.0,5.0,20.0,1107.0,1442.0,2690.0,18.0,16.0,9.0,0.0,0.0,1.0,3.0
1820.0,1.0,1.4,0.0,5.0,0.0,51.0,0.9,163.0,7.0,10.0,202.0,1884.0,2481.0,11.0,9.0,11.0,0.0,0.0,0.0,2.0
1109.0,0.0,2.1,0.0,1.0,0.0,34.0,0.1,173.0,1.0,4.0,165.0,1103.0,2821.0,13.0,5.0,17.0,1.0,0.0,1.0,2.0
1991.0,0.0,2.2,1.0,1.0,1.0,42.0,0.7,82.0,1.0,13.0,366.0,613.0,722.0,6.0,5.0,10.0,1.0,1.0,0.0,0.0
1061.0,1.0,2.1,0.0,3.0,1.0,52.0,0.1,109.0,7.0,4.0,138.0,1330.0,999.0,16.0,12.0,9.0,1.0,1.0,0.0,0.0
1604.0,0.0,1.2,0.0,1.0,0.0,6.0,0.5,191.0,6.0,15.0,68.0,1042.0,3564.0,7.0,2.0,2.0,1.0,1.0,0.0,3.0
835.0,0.0,1.1,1.0,2.0,0.0,7.0,0.2,101.0,4.0,7.0,323.0,1604.0,1181.0,13.0,5.0,15.0,1.0,1.0,1.0,0.0
1720.0,1.0,0.7,1.0,0.0,0.0,19.0,0.1,137.0,2.0,3.0,409.0,646.0,1222.0,13.0,2.0,7.0,0.0,0.0,0.0,1.0
1656.0,1.0,0.5,1.0,8.0,1.0,38.0,0.1,105.0,7.0,17.0,506.0,519.0,1499.0,12.0,8.0,19.0,1.0,0.0,1.0,1.0
826.0,0.0,0.6,0.0,3.0,0.0,62.0,0.7,187.0,4.0,19.0,778.0,1615.0,1998.0,17.0,4.0,17.0,0.0,0.0,0.0,1.0
1288.0,0.0,2.8,1.0,15.0,0.0,50.0,0.1,121.0,2.0,20.0,1177.0,1809.0,3129.0,17.0,6.0,2.0,0.0,0.0,0.0,3.0
1973.0,0.0,1.6,1.0,5.0,1.0,39.0,0.8,152.0,4.0,6.0,792.0,1181.0,1993.0,9.0,0.0,5.0,1.0,0.0,0.0,2.0
781.0,0.0,1.1,0.0,2.0,0.0,38.0,0.4,198.0,5.0,7.0,304.0,1674.0,3508.0,13.0,8.0,5.0,0.0,0.0,1.0,3.0
963.0,0.0,0.5,0.0,1.0,1.0,60.0,0.8,156.0,3.0,3.0,742.0,821.0,2722.0,12.0,6.0,16.0,1.0,0.0,0.0,2.0
1271.0,1.0,0.5,0.0,12.0,0.0,32.0,0.1,113.0,7.0,15.0,1350.0,1949.0,445.0,15.0,14.0,14.0,0.0,0.0,1.0,0.0
1253.0,0.0,0.7,0.0,0.0,1.0,34.0,0.9,113.0,4.0,10.0,161.0,647.0,3518.0,7.0,3.0,8.0,1.0,1.0,1.0,3.0
730.0,0.0,2.1,1.0,0.0,1.0,4.0,0.1,89.0,8.0,2.0,302.0,1247.0,1210.0,19.0,15.0,4.0,1.0,1.0,1.0,0.0
903.0,0.0,1.0,1.0,0.0,1.0,50.0,0.4,91.0,1.0,0.0,1230.0,1235.0,711.0,9.0,5.0,10.0,1.0,1.0,0.0,0.0
510.0,0.0,2.6,0.0,0.0,0.0,33.0,0.1,110.0,6.0,10.0,1052.0,1897.0,1693.0,6.0,2.0,5.0,0.0,1.0,0.0,1.0
1479.0,1.0,1.8,1.0,0.0,1.0,24.0,0.1,146.0,6.0,0.0,327.0,645.0,3762.0,12.0,10.0,5.0,1.0,0.0,0.0,3.0
577.0,0.0,2.4,0.0,8.0,1.0,37.0,0.9,161.0,6.0,20.0,1087.0,1450.0,814.0,11.0,7.0,19.0,1.0,1.0,1.0,0.0
539.0,0.0,2.0,1.0,1.0,0.0,24.0,0.5,86.0,4.0,2.0,958.0,967.0,1326.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0
843.0,0.0,1.8,1.0,0.0,0.0,16.0,0.1,166.0,5.0,6.0,981.0,1096.0,3673.0,12.0,1.0,20.0,1.0,0.0,1.0,3.0
600.0,0.0,0.5,0.0,1.0,0.0,48.0,0.8,191.0,3.0,7.0,501.0,1465.0,3393.0,12.0,7.0,8.0,1.0,0.0,0.0,2.0
535.0,1.0,0.5,1.0,8.0,1.0,54.0,0.5,145.0,8.0,15.0,710.0,939.0,2674.0,14.0,8.0,10.0,1.0,0.0,0.0,2.0
1030.0,1.0,0.5,0.0,4.0,1.0,37.0,0.7,147.0,1.0,8.0,503.0,551.0,2800.0,8.0,6.0,12.0,1.0,0.0,1.0,2.0
1356.0,1.0,0.5,1.0,0.0,0.0,35.0,0.8,131.0,1.0,19.0,782.0,951.0,3451.0,5.0,2.0,17.0,1.0,1.0,1.0,3.0
541.0,1.0,2.3,0.0,4.0,0.0,51.0,0.4,200.0,8.0,17.0,1012.0,1226.0,403.0,11.0,2.0,12.0,0.0,0.0,0.0,0.0
1979.0,1.0,1.6,1.0,0.0,0.0,32.0,0.2,165.0,7.0,1.0,833.0,1630.0,452.0,13.0,6.0,14.0,0.0,1.0,0.0,0.0
1821.0,1.0,1.2,0.0,13.0,1.0,44.0,0.6,141.0,2.0,14.0,1208.0,1212.0,1411.0,8.0,2.0,15.0,1.0,1.0,0.0,1.0
1472.0,1.0,2.3,0.0,6.0,0.0,61.0,0.1,168.0,6.0,19.0,710.0,1052.0,2677.0,19.0,15.0,8.0,1.0,0.0,0.0,2.0
1008.0,0.0,2.5,0.0,3.0,0.0,36.0,1.0,109.0,1.0,14.0,825.0,1972.0,1083.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0
1504.0,0.0,1.5,0.0,12.0,1.0,34.0,0.7,142.0,8.0,15.0,507.0,973.0,2806.0,7.0,2.0,7.0,1.0,0.0,1.0,2.0
728.0,0.0,2.3,1.0,4.0,0.0,23.0,0.8,111.0,4.0,5.0,126.0,817.0,457.0,17.0,10.0,16.0,1.0,1.0,1.0,0.0
1849.0,1.0,2.3,0.0,7.0,1.0,15.0,0.4,144.0,5.0,19.0,606.0,1123.0,3447.0,14.0,11.0,19.0,1.0,0.0,1.0,3.0
1551.0,0.0,1.1,0.0,4.0,0.0,51.0,0.1,88.0,5.0,6.0,1738.0,1995.0,3844.0,11.0,8.0,4.0,0.0,1.0,0.0,3.0
1239.0,0.0,1.2,1.0,5.0,1.0,52.0,0.9,122.0,2.0,10.0,590.0,661.0,417.0,8.0,0.0,6.0,1.0,0.0,1.0,0.0
1128.0,1.0,1.4,0.0,12.0,0.0,53.0,0.4,84.0,5.0,14.0,609.0,1370.0,2982.0,14.0,9.0,12.0,1.0,1.0,0.0,3.0
1497.0,1.0,0.9,1.0,4.0,1.0,10.0,0.1,153.0,8.0,20.0,98.0,977.0,3696.0,9.0,0.0,3.0,1.0,0.0,1.0,3.0
969.0,0.0,1.8,1.0,2.0,1.0,44.0,0.6,158.0,3.0,7.0,167.0,909.0,641.0,9.0,1.0,8.0,1.0,0.0,1.0,0.0
1910.0,0.0,1.4,0.0,0.0,0.0,29.0,0.6,146.0,7.0,2.0,333.0,639.0,2944.0,8.0,7.0,2.0,1.0,1.0,1.0,2.0
1880.0,1.0,2.0,0.0,11.0,0.0,35.0,0.1,200.0,4.0,14.0,930.0,1983.0,1930.0,17.0,7.0,15.0,0.0,1.0,0.0,2.0
904.0,0.0,1.6,1.0,5.0,1.0,14.0,0.2,102.0,8.0,9.0,56.0,760.0,1846.0,7.0,0.0,3.0,1.0,0.0,1.0,1.0
1052.0,0.0,0.9,0.0,1.0,0.0,6.0,0.8,195.0,4.0,16.0,1191.0,1839.0,552.0,6.0,1.0,11.0,0.0,0.0,1.0,0.0
1923.0,0.0,1.0,1.0,5.0,1.0,14.0,0.9,154.0,4.0,6.0,15.0,525.0,2519.0,13.0,0.0,16.0,1.0,0.0,1.0,2.0
880.0,0.0,0.5,1.0,1.0,0.0,44.0,0.5,172.0,8.0,15.0,436.0,1302.0,3132.0,8.0,7.0,6.0,0.0,1.0,1.0,2.0
832.0,1.0,0.5,0.0,5.0,1.0,22.0,0.6,198.0,1.0,8.0,343.0,1431.0,1666.0,15.0,4.0,20.0,1.0,1.0,1.0,1.0
1697.0,1.0,0.7,0.0,1.0,1.0,34.0,0.1,95.0,1.0,3.0,236.0,1264.0,3701.0,15.0,9.0,8.0,1.0,1.0,0.0,3.0
1283.0,1.0,1.6,1.0,4.0,0.0,47.0,0.9,93.0,5.0,5.0,372.0,692.0,2698.0,9.0,6.0,17.0,1.0,1.0,0.0,2.0
1624.0,0.0,1.6,1.0,8.0,0.0,28.0,0.4,150.0,2.0,10.0,689.0,699.0,2473.0,16.0,11.0,2.0,1.0,0.0,0.0,2.0
1568.0,1.0,0.5,0.0,16.0,0.0,33.0,1.0,150.0,8.0,20.0,413.0,654.0,508.0,5.0,1.0,6.0,1.0,1.0,1.0,0.0
1864.0,0.0,2.2,0.0,0.0,1.0,7.0,0.1,142.0,1.0,2.0,225.0,1545.0,2258.0,10.0,1.0,10.0,1.0,0.0,0.0,2.0
1191.0,0.0,0.8,0.0,6.0,1.0,46.0,0.8,89.0,6.0,9.0,42.0,807.0,824.0,19.0,18.0,7.0,1.0,0.0,0.0,0.0
1467.0,1.0,0.5,0.0,0.0,0.0,18.0,0.6,122.0,5.0,0.0,888.0,1099.0,3962.0,15.0,11.0,5.0,1.0,1.0,1.0,3.0
1615.0,0.0,0.5,0.0,14.0,0.0,15.0,0.1,132.0,4.0,16.0,622.0,1256.0,3488.0,16.0,2.0,3.0,0.0,0.0,1.0,3.0
1147.0,0.0,0.8,1.0,11.0,0.0,28.0,0.7,158.0,6.0,13.0,1085.0,1134.0,2627.0,18.0,3.0,15.0,1.0,0.0,1.0,2.0
1090.0,0.0,1.3,1.0,5.0,0.0,27.0,0.1,91.0,4.0,16.0,1638.0,1910.0,1352.0,5.0,1.0,11.0,0.0,1.0,0.0,1.0
951.0,0.0,0.5,0.0,6.0,1.0,15.0,0.6,81.0,2.0,17.0,854.0,935.0,1083.0,16.0,11.0,16.0,1.0,1.0,0.0,0.0
1954.0,0.0,0.6,1.0,8.0,0.0,7.0,0.9,126.0,3.0,9.0,673.0,690.0,3438.0,17.0,12.0,13.0,1.0,0.0,0.0,3.0
541.0,0.0,1.0,0.0,0.0,1.0,10.0,0.4,127.0,4.0,0.0,1836.0,1873.0,1019.0,19.0,9.0,15.0,1.0,1.0,0.0,1.0
667.0,1.0,0.6,0.0,6.0,1.0,3.0,0.7,185.0,6.0,13.0,13.0,1463.0,2855.0,5.0,0.0,19.0,1.0,0.0,1.0,2.0
720.0,1.0,0.9,1.0,12.0,1.0,14.0,0.8,165.0,4.0,14.0,366.0,1234.0,1086.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0
1514.0,1.0,1.4,0.0,3.0,1.0,12.0,0.6,138.0,3.0,4.0,306.0,538.0,1037.0,15.0,3.0,15.0,1.0,0.0,1.0,0.0
1602.0,0.0,2.7,0.0,4.0,1.0,46.0,0.6,118.0,1.0,5.0,273.0,1062.0,1862.0,16.0,9.0,2.0,1.0,0.0,1.0,1.0
989.0,1.0,2.0,0.0,4.0,0.0,17.0,0.2,166.0,3.0,19.0,256.0,1394.0,3892.0,18.0,7.0,19.0,1.0,1.0,0.0,3.0
674.0,1.0,2.9,1.0,1.0,0.0,21.0,0.2,198.0,3.0,4.0,576.0,1809.0,1180.0,6.0,3.0,4.0,1.0,1.0,1.0,0.0
1542.0,0.0,2.3,0.0,1.0,0.0,43.0,0.8,182.0,2.0,11.0,346.0,966.0,3601.0,14.0,4.0,16.0,0.0,0.0,0.0,3.0
1633.0,0.0,1.7,1.0,3.0,1.0,33.0,0.9,111.0,2.0,19.0,146.0,906.0,511.0,9.0,0.0,7.0,1.0,1.0,0.0,0.0
